t_now Tz phi_x phi_y phi_z dphi_x dphi_y dphi_z enc_pos_1 enc_pos_2 enc_pos_3 enc_dtick_1 enc_dtick_2 enc_dtick_3 theta_x theta_y theta_z 
0.0640561580657959 0.75 0.0004542679445673663 0.0013113586004009348 0.028849889208820565 0.09646802815191476 -0.05569584202170039 1.113916840434007 35 38 37 7 7 6 -0.051004864275455475 0.07689078897237778 -2.6781387329101562 
0.06932449340820312 0.75 0.0009085358891347326 0.0010490868803207478 0.034095323610424305 -0.1935113714876959 0.11172384241967491 1.1172384241967497 42 45 43 6 6 8 -0.05062136799097061 0.07746603339910507 -2.673536777496338 
0.07456731796264648 0.75 0.0 0.0015736303204811216 0.03934075801202804 0.08665927977248494 0.05003275850442328 1.2508189626105826 48 51 51 8 9 8 -0.049854375422000885 0.0776577815413475 -2.667976140975952 
0.07982230186462402 0.75 0.0004542679445673663 0.0018359020405613086 0.045897551014032714 0.0 0.0 1.2639600967719853 56 60 59 8 8 8 -0.04947088286280632 0.07746603339910507 -2.6618402004241943 
0.08508181571960449 0.75 0.0004542679445673663 0.0018359020405613086 0.0521920722959572 -0.08355121290552986 0.04823831526212741 1.3506728273395687 64 68 67 9 9 10 -0.048703890293836594 0.07727428525686264 -2.655320882797241 
0.09032654762268066 0.75 0.0 0.0020981737606414956 0.059535680458202435 -0.09652952498244068 0.05573134723335884 1.3932836808339721 73 77 77 8 8 9 -0.047745153307914734 0.07746603339910507 -2.6486096382141113 
0.0955653190612793 0.75 -0.0004542679445673663 0.0023604454807216826 0.06609247346020711 0.0 0.0 1.5073087360930286 81 85 86 9 9 9 -0.047745153307914734 0.07746603339910507 -2.6486096382141113 
0.10080671310424805 0.75 -0.0004542679445673663 0.0023604454807216826 0.07317380990237216 -0.09195707379906201 0.053091441311778745 1.4865603567298045 90 94 95 9 9 10 -0.04601942375302315 0.07746603339910507 -2.6348037719726562 
0.1060490608215332 0.75 -0.0009085358891347326 0.0026227172008018696 0.08051741806461739 0.0 0.0 1.6072361676223152 99 103 105 11 11 11 -0.04525243490934372 0.07708253711462021 -2.627709150314331 
0.1112825870513916 0.75 -0.0009085358891347326 0.0026227172008018696 0.08917238482726356 0.0 0.0 1.655059234835004 110 114 116 10 10 10 -0.04429369792342186 0.07689078897237778 -2.6208062171936035 
0.11653661727905273 0.75 -0.0009085358891347326 0.0026227172008018696 0.1064823183525559 0.0 0.0 1.6747874845478095 132 136 138 10 10 10 -0.042759716510772705 0.07669904083013535 -2.6064252853393555 
