i t_now Tx Ty Tz u1 u2 u3 theta_x theta_y theta_z psi_1 psi_2 psi_3 dpsi_1 dpsi_2 dpsi_3 e_x e_y abort kp_x ki_x kd_x kp_y ki_y kd_y
5776 66.84860587120056 -0.026848744716156822 0.1429272472435437 0.0 -0.0892984587577674 -0.04545464223188062 0.13475310098964802 -0.9667968418726146 0.09887680663286647 80.66162614481145 6.325260208790164 -70.09538358650191 92.20013439597902 1.59073352024868 0.26512225337478 -1.3256112668739002 0.9667968418726146 -0.09887680663286647 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
5777 66.86029887199402 -0.021481626119661746 0.137868774308603 0.0 -0.08253163776446543 -0.047452289205522344 0.12998392696998778 -0.9338379774761296 0.04394543711986204 80.68359886337139 6.342090169434395 -70.09398108978155 92.1861094287755 1.493924925812299 0.0 -1.1951399406498393 0.9338379774761296 -0.04394543711986204 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
5778 66.87197518348694 0.013846266173950699 0.11636116529408083 0.0 -0.04354775037449622 -0.06615860835378816 0.1097063587282844 -0.7910155202799896 -0.20874039943252157 80.80444710790371 6.363127620239684 -70.09257859306119 92.16507197797021 1.1938682446074367 0.29846706115185917 -1.1938682446074367 0.7910155202799896 0.20874039943252157 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
5779 66.88326454162598 0.031906072799507024 0.10642451371172604 0.0 -0.024117797535066186 -0.07622019623832339 0.10033799377338959 -0.725097578043608 -0.34057628390528455 80.87036526358351 6.374347594002504 -70.0897735996205 92.15385200420738 1.1184184372827641 0.27960460932069103 -1.1184184372827641 0.725097578043608 0.34057628390528455 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
5780 66.89475750923157 0.047867841821675014 0.09979768768314844 0.0 -0.007961151954540774 -0.08612901032211448 0.09409016227665526 -0.6811523543671576 -0.4504394498181165 80.9362834192633 6.384165071044972 -70.0869686061798 92.14403452716492 0.8353166887150603 0.27843889623835344 -1.1137555849534138 0.6811523543671576 0.4504394498181165 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
5781 66.9062385559082 0.05906422512120384 0.09646920407760301 0.0 0.002749718947313745 -0.0937017567859031 0.09095203783858936 -0.6591796358072265 -0.5273439647778752 80.99121521566313 6.392580051367088 -70.08416361273908 92.13421705012244 0.29079343154729137 0.29079343154729137 -0.872380294641874 0.6591796358072265 0.5273439647778752 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
5782 66.91812419891357 0.06873340225358372 0.09645472227808366 0.0 0.01065139580204909 -0.10158978006911323 0.09093838426706415 -0.6591796358072265 -0.593261693570845 81.05713337134293 6.398190038248498 -70.07855362585768 92.12159457963928 0.2753232666573589 0.5506465333147178 -0.5506465333147178 0.6591796358072265 0.593261693570845 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
5783 66.92946243286133 0.07686634289863825 0.10192954802842279 0.0 0.014711056422371223 -0.1108111559079414 0.09610009948557016 -0.7031249662053828 -0.6372071306907071 81.07910608990285 6.400995031689203 -70.07294363897627 92.11598459275785 0.0 0.5258705363151805 -0.5258705363151805 0.7031249662053828 0.6372071306907071 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
5784 66.94077706336975 0.08350288061206554 0.10667259424545099 0.0 0.017893873345554624 -0.1184657596891806 0.10057188634362596 -0.7470702966035391 -0.6701662085306036 81.11206516774276 6.400995031689203 -70.06733365209486 92.11037460587646 0.0 0.5976973025154853 -0.2988486512577426 0.7470702966035391 0.6701662085306036 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
5785 66.95281505584717 0.0934568156219924 0.11638543827763326 0.0 0.021442548661427783 -0.13117179217807157 0.10972924351664379 -0.8349609573998515 -0.7250977914870196 81.12305152702271 6.400995031689203 -70.05751617505238 92.10336212227469 0.0 0.5978246889823471 -0.29891234449117354 0.8349609573998515 0.7250977914870196 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
5786 66.96417808532715 0.10284757018014135 0.12066887578721695 0.0 0.02709083584394422 -0.14085854297367528 0.11376770712973105 -0.878906181076302 -0.7800293744434356 81.13403788630268 6.400995031689203 -70.05190618817097 92.09915463211362 0.0 0.5952872327472777 -0.29764361637363884 0.878906181076302 0.7800293744434356 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
5787 66.9755311012268 0.10732132048977577 0.12408191456911327 0.0 0.02913471576426404 -0.1461202667168372 0.11698555095257314 -0.9118652589161985 -0.8020020930033666 81.14502424558265 6.400995031689203 -70.0448937045692 92.09494714195257 0.0 0.5968071150436537 -0.5968071150436537 0.9118652589161985 0.8020020930033666 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
5788 66.98705649375916 0.11595298078264876 0.1313090344454887 0.0 0.032775539899102354 -0.15657488481571966 0.12379934491661733 -0.9667968418726146 -0.8569336759597825 81.15601060486262 6.400995031689203 -70.03788122096745 92.08933715507116 0.0 0.5542369967803147 -0.5542369967803147 0.9667968418726146 0.8569336759597825 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
5789 66.99860215187073 0.12281468372416314 0.13837238174423108 0.0 0.03504840304164628 -0.1655071356553522 0.13045873261370589 -1.0217284248290306 -0.900878899636233 81.19995604198247 6.400995031689203 -70.02666124720463 92.0823246714694 -0.2738716501371971 0.8216149504115913 -0.8216149504115913 1.0217284248290306 0.900878899636233 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
5790 67.0100486278534 0.12343700408801198 0.14306344726210204 0.0 0.033345135998519265 -0.16822664759712774 0.13488151159860848 -1.054687502668927 -0.900878899636233 81.23291511982237 6.399592534968851 -70.01964876360286 92.07531218786764 0.0 1.0278466253958125 -0.5139233126979063 1.054687502668927 0.900878899636233 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
5791 67.02219438552856 0.12825326493761935 0.14346018269181243 0.0 0.0370905736399563 -0.17234613098881169 0.13525555734885536 -1.054687502668927 -0.9228516181961641 81.27686055694224 6.399592534968851 -70.00842878984005 92.06829970426587 0.0 0.8745562587939635 -0.8745562587939635 1.054687502668927 0.9228516181961641 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
5792 67.03422522544861 0.13263044528740542 0.1404643225370816 0.0 0.04207678845025848 -0.17450782175791818 0.1324310333076597 -1.032714784108996 -0.9448243367560951 81.35376507190199 6.398190038248498 -69.99300132591617 92.0556772337827 0.0 0.8940693074920864 -0.8940693074920864 1.032714784108996 0.9448243367560951 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
5793 67.04609060287476 0.13830546540711758 0.1390352329511101 0.0 0.04738410226614187 -0.17846777699091687 0.131083674724775 -1.0107422789924767 -0.9777832011525801 81.40869516075452 6.398190038248498 -69.98318384887371 92.04726225346059 -0.2977700043211436 1.1910800172845744 -0.8933100129634307 1.0107422789924767 0.9777832011525801 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
5794 67.0579342842102 0.14046370750530437 0.13804113377806054 0.0 0.049614922404415854 -0.1797613514406105 0.13014642903619464 -0.9887695604325456 -0.9887695604325456 81.44165423859442 6.396787541528146 -69.97056137839053 92.03744477641813 -0.29840355752182685 1.1936142300873074 -1.1936142300873074 0.9887695604325456 0.9887695604325456 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
5795 67.07026410102844 0.1556400210772471 0.11816184582695582 0.0 0.07137751675725157 -0.18278157337293133 0.11140405661567973 -0.845947316679817 -1.0876465805088236 81.59546326851394 6.392580051367088 -69.95232892102595 92.0234198092146 -0.4831197796598644 1.207799449149661 -1.207799449149661 0.845947316679817 1.0876465805088236 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
5796 67.08214569091797 0.16357319244472188 0.10437202662842832 0.0 0.08435550716578528 -0.18275839755931136 0.09840289039352608 -0.7470702966035391 -1.1425781634652397 81.66138142419373 6.3883725612060305 -69.93830395382241 92.01219983545177 -0.5505384574494941 1.6516153723484823 -1.1010769148989883 0.7470702966035391 1.1425781634652397 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
5797 67.09534215927124 0.16667636365673144 0.0906613424142135 0.0 0.09335251437214354 -0.17882884772223143 0.08547633335008789 -0.6262206646890358 -1.1645508820251707 81.78223137627336 6.3827625743246195 -69.91446150957643 91.99677237152788 0.0 1.5522929943028072 -1.0348619962018715 0.6262206646890358 1.1645508820251707 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
5798 67.10809755325317 0.16390234885698984 0.08372298808335327 0.0 0.09435831237112918 -0.17329310252438196 0.0789347901532528 -0.5603027224526543 -1.1425781634652397 81.84814953195314 6.381360077604268 -69.89903404565254 91.98695489448542 -0.5868187114445969 1.7604561343337903 -1.1736374228891937 0.5603027224526543 1.1425781634652397 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
5799 67.12337493896484 0.16261851857868997 0.07250642341425781 0.0 0.09859760863116238 -0.16695732019890208 0.06835971156773968 -0.47241206165634175 -1.1315918041852742 81.94702676547284 6.374347594002504 -69.87238660796585 91.9729299272819 -0.5836440783822665 1.4591101959556663 -0.5836440783822665 0.47241206165634175 1.1315918041852742 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
5800 67.13705515861511 0.16502008650179154 0.062485945144762925 0.0 0.1052821793859687 -0.164194493440252 0.05891231405428331 -0.4064941194199603 -1.1425781634652397 82.00195856187267 6.364530116960037 -69.84714166699949 91.96311245023942 -0.5957929993001642 1.7873789979004924 -0.5957929993001642 0.4064941194199603 1.1425781634652397 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
5801 67.15016555786133 0.1548727694855265 0.04921048127430888 0.0 0.10325504342072861 -0.14965113010675182 0.04639608668602323 -0.31860345862364775 -1.0656738619488926 82.122806806405 6.353310143197215 -69.82189672603315 91.95469746991732 -0.7141021997721926 1.904272532725847 -0.7141021997721926 0.31860345862364775 1.0656738619488926 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
5802 67.16310286521912 0.14980079540294383 0.04386974714152992 0.0 0.10163144013828079 -0.14299223439523406 0.041360794256953284 -0.285644487505457 -1.0217286382724422 82.17773860280482 6.346297659595453 -69.80366426866857 91.9490874830359 -0.8641384598598806 1.7282769197197612 -0.5760923065732537 0.285644487505457 1.0217286382724422 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
5803 67.1764771938324 0.14354375238596773 0.03240486584286005 0.0 0.10192718278272764 -0.13247878329062984 0.030551600507902222 -0.20874018598911 -0.9667970553160261 82.26562947704454 6.332272692391927 -69.77841932770222 91.94067250271378 -0.7731514445163099 1.8040200372047233 -0.25771714817210334 0.20874018598911 0.9667970553160261 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
5804 67.18932557106018 0.13830898777276693 0.02531398881711016 0.0 0.1009956868603995 -0.12486194439567819 0.023866257535278698 -0.16479485559095375 -0.9228516181961641 82.3095749141644 6.323857712069811 -69.761589367058 91.93786750927309 -0.8923627064809669 1.4872711774682783 -0.2974542354936556 0.16479485559095375 0.9228516181961641 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
5805 67.2014102935791 0.13274077132233325 0.01769410043560358 0.0 0.10004130699772014 -0.11672346487106833 0.016682157873348178 -0.12084952519279749 -0.8789063945197136 82.36450671056423 6.314040235027343 -69.74475940641376 91.93646501255273 -0.8944494390003739 1.4907490650006232 -0.2981498130001246 0.12084952519279749 0.8789063945197136 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
5806 67.2155213356018 0.12837461167363745 0.01689859962626625 0.0 0.09685135525058997 -0.11278350776830905 0.015932152517719095 -0.12084952519279749 -0.845947316679817 82.45239758480396 6.3028202612645225 -69.72372195560847 91.93366001911203 -0.7845403992276261 1.3075673320460435 0.0 0.12084952519279749 0.845947316679817 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
5807 67.22735333442688 0.1304152768735362 0.022966045771687045 0.0 0.09565732986651801 -0.11730992546945207 0.02165259560293406 -0.16479485559095375 -0.8569336759597825 82.51831574048374 6.290197790781349 -69.70268450480317 91.93225752239167 -0.5894081615266175 1.178816323053235 -0.29470408076330873 0.16479485559095375 0.8569336759597825 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
5808 67.23870134353638 0.13498928242636143 0.02226696326856628 0.0 0.09972154041392126 -0.12071503471210127 0.020993494298179982 -0.17578121487091924 -0.8898927537996791 82.56226117760362 6.283185307179586 -69.69146453104037 91.93085502567132 -0.8917952863623906 0.8917952863623906 -0.2972650954541302 0.17578121487091924 0.8898927537996791 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
5809 67.25048398971558 0.1345002834826578 0.017404513740887483 0.0 0.10161445513777598 -0.11802358805702395 0.016409132919247976 -0.153808603032694 -0.900878899636233 82.59522025544351 6.276172823577824 -69.68164705399789 91.92945252895097 -0.8791245635306643 0.8791245635306643 0.0 0.153808603032694 0.900878899636233 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
5810 67.26206874847412 0.13472767533908994 0.014713480949548973 0.0 0.10306868483451753 -0.11694068770689772 0.013872002872380213 -0.1428222437527285 -0.9118652589161985 82.62817762573611 6.26916033997606 -69.67182957695542 91.92945252895097 -0.8046452784581676 0.8046452784581676 0.0 0.1428222437527285 0.9118652589161985 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
5811 67.27382326126099 0.13708010357003023 0.015127999145979324 0.0 0.10479402869021072 -0.11905684306608574 0.014262814375875038 -0.153808603032694 -0.9338379774761296 82.67212306285597 6.260745359653945 -69.65920710647225 91.92945252895097 -0.7034760342848619 0.7034760342848619 -0.2344920114282873 0.153808603032694 0.9338379774761296 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
5812 67.28579950332642 0.1441728035645699 0.01925419693559916 0.0 0.10864008569359371 -0.12679311665287823 0.01815303095928454 -0.18676757415088477 -0.9887695604325456 82.69409578141591 6.253732876052182 -69.65079212615014 91.92805003223062 -0.5841302458777952 0.8761953688166928 0.0 0.18676757415088477 0.9887695604325456 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
5813 67.2973940372467 0.15000925593766753 0.023656248238005058 0.0 0.11133038221626725 -0.13363370694496815 0.022303324728700922 -0.2197265452690755 -1.0327149975524077 82.71606849997583 6.245317895730066 -69.63957215238732 91.92805003223062 -0.5973154686339806 0.8959732029509708 0.0 0.2197265452690755 1.0327149975524077 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
5814 67.30876302719116 0.15663213035651286 0.028822808827559995 0.0 0.11430239651631119 -0.14147680128272605 0.02717440476641487 -0.26367187566723177 -1.0876465805088236 82.74902757781574 6.239707908848656 -69.63255966878556 91.92805003223062 -0.5797836793520407 0.869675519028061 0.0 0.26367187566723177 1.0876465805088236 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
5815 67.32009100914001 0.16050704706176383 0.029521126390730512 0.0 0.11713706270130197 -0.14496984758016956 0.02783278487886759 -0.2746581282254915 -1.1206054449053087 82.76001393709569 6.234097921967246 -69.62414468846343 91.92805003223062 -0.5960462049947243 0.5960462049947243 0.0 0.2746581282254915 1.1206054449053087 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
5816 67.33145904541016 0.16474913931873628 0.030538821373521062 0.0 0.12012097050942613 -0.14891324741964135 0.02879227691021522 -0.285644487505457 -1.1535645227452052 82.78198665565563 6.228487935085835 -69.61713220486168 91.92805003223062 -0.5969341223037183 0.8954011834555775 0.0 0.285644487505457 1.1535645227452052 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
5817 67.34295344352722 0.17088567730417764 0.03391483992817868 0.0 0.12353996238433212 -0.15551518011242735 0.03197521772809524 -0.307617206065388 -1.1975097464216555 82.81494573349552 6.218670458043367 -69.60310723765815 91.92805003223062 -0.5770404115830431 0.8655606173745647 0.0 0.307617206065388 1.1975097464216555 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
5818 67.35429096221924 0.17440358313488466 0.037267755194492366 0.0 0.12483174105276054 -0.15996811760959487 0.035136376556834305 -0.32958981790361325 -1.2194824649815865 82.84790481133543 6.213060471161957 -69.59469225733604 91.92805003223062 -0.6931614762862864 0.9242153017150486 0.0 0.32958981790361325 1.2194824649815865 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
5819 67.36560869216919 0.17786491237384686 0.04060550904246519 0.0 0.12608447228861633 -0.1643677133518947 0.038283241063278406 -0.3515624297418385 -1.2414551835415175 82.86987752989535 6.2060479875601935 -69.5834722835732 91.92805003223062 -0.583765544371524 0.875648316557286 0.0 0.3515624297418385 1.2414551835415175 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
5820 67.37707424163818 0.1768911464500838 0.042284195009162424 0.0 0.12449805558755031 -0.16436397695820779 0.03986592137065749 -0.362548789021804 -1.230468824261552 82.90283660773525 6.200438000678783 -69.57365480653074 91.92805003223062 -0.7601608240393422 1.0135477653857894 0.0 0.362548789021804 1.230468824261552 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
5821 67.39064455032349 0.17075965218145323 0.042308457856239656 0.0 0.11948027386543604 -0.15936907046769244 0.03988879660225642 -0.362548789021804 -1.1865236005851016 82.96875476341505 6.189218026915962 -69.55682484588651 91.92805003223062 -0.5952872327472777 1.1905744654945554 0.0 0.362548789021804 1.1865236005851016 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
5822 67.40384578704834 0.1678142978176593 0.041237711198320676 0.0 0.11758015691294262 -0.15645944388486926 0.038879286971926635 -0.3515624297418385 -1.1535645227452052 83.0456592783748 6.177998053153142 -69.53859238852193 91.92805003223062 -0.8245130631114558 1.374188438519093 0.0 0.3515624297418385 1.1535645227452052 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
5823 67.41539239883423 0.16640698347561414 0.04053097183193963 0.0 0.11676424969670521 -0.15497721640396583 0.0382129667072606 -0.3405761771835788 -1.1315918041852742 83.10059107477463 6.169583072831027 -69.52596991803875 91.92805003223062 -1.0017833716804188 1.2522292146005234 0.0 0.3405761771835788 1.1315918041852742 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
5824 67.42700386047363 0.15978583538441027 0.041161944433236626 0.0 0.11106066158167444 -0.1498685149624284 0.038807853380753966 -0.3405761771835788 -1.076660221228858 83.16650923045442 6.159765595788558 -69.51194495083523 91.92805003223062 -0.896164038563953 1.1948853847519372 0.0 0.3405761771835788 1.076660221228858 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
5825 67.43949627876282 0.14480564750907068 0.04158595647780584 0.0 0.09862950820512491 -0.13783712397523842 0.039207615770113516 -0.3405761771835788 -0.9667970553160261 83.26538475642683 6.147143125305385 -69.4923099967503 91.92805003223062 -0.8940693074920864 1.1920924099894485 0.0 0.3405761771835788 0.9667970553160261 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
5826 67.45097613334656 0.1395675995199817 0.040708429908218165 0.0 0.0947663299233163 -0.13314660570939407 0.038380275786077764 -0.32958981790361325 -0.9228516181961641 83.33130291210661 6.13872814498327 -69.47968752626711 91.92805003223062 -0.8950202427266026 1.1933603236354702 0.0 0.32958981790361325 0.9228516181961641 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
5827 67.463454246521 0.13718372858962102 0.04238860915369053 0.0 0.09202786336724886 -0.1319922273374365 0.03996436397018764 -0.3405761771835788 -0.900878899636233 83.36426198994651 6.130313164661154 -69.46706505578395 91.92805003223062 -0.896164038563953 1.1948853847519372 0.0 0.3405761771835788 0.900878899636233 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
5828 67.47522783279419 0.12348014239927027 0.039113211561142495 0.0 0.08238296932889427 -0.1192592588340515 0.03687628950515723 -0.31860345862364775 -0.8020020930033666 83.48511194202612 6.117690694177981 -69.45023509513972 91.92805003223062 -0.7273103130609783 0.9697470840813043 0.0 0.31860345862364775 0.8020020930033666 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
5829 67.48688435554504 0.11599572983766532 0.03803107833302889 0.0 0.07678209455792226 -0.11263813907141762 0.03585604451349534 -0.307617206065388 -0.7470702966035391 83.54004373842595 6.109275713855865 -69.4390151213769 91.92805003223062 -0.3126385912511338 0.6252771825022676 0.0 0.307617206065388 0.7470702966035391 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
5830 67.49863147735596 0.10939051198426637 0.036762271669850015 0.0 0.07198707796137155 -0.10664688008080228 0.03465980211943073 -0.2966308467854225 -0.7031250729270886 83.59497553482578 6.102263230254103 -69.42919764433442 91.92805003223062 -0.4965469004611741 0.9930938009223482 0.0 0.2966308467854225 0.7031250729270886 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
5831 67.51087927818298 0.10151947278109574 0.037012964179572165 0.0 0.06544222378122316 -0.10033838106547684 0.03489615728425367 -0.2966308467854225 -0.6481934899706726 83.6499073312256 6.092445753211635 -69.41377018041055 91.92805003223062 -0.5957929993001642 0.8936894989502462 0.0 0.2966308467854225 0.6481934899706726 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
5832 67.5233564376831 0.10177467544707684 0.037182748319041795 0.0 0.06557055887453578 -0.10062679018059864 0.03505623130606286 -0.2966308467854225 -0.6481934899706726 83.69385276834548 6.086835766330225 -69.40535520008844 91.92805003223062 -0.2986577343169903 0.8959732029509708 0.0 0.2966308467854225 0.6481934899706726 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
5833 67.53568887710571 0.09657689595656817 0.03840376794855755 0.0 0.06075099551879087 -0.09695841517151035 0.0362074196527195 -0.307617206065388 -0.615234412130776 83.73779820546534 6.081225779448814 -69.39553772304596 91.92805003223062 -0.24726669963903142 0.49453339927806284 0.0 0.307617206065388 0.615234412130776 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
5834 67.54734516143799 0.0957992131045358 0.03976995030287051 0.0 0.05947199559101227 -0.09696746431982789 0.03749546872881564 -0.31860345862364775 -0.615234412130776 83.75977092402526 6.078420786008109 -69.38992773616455 91.92805003223062 -0.2973911620764602 0.5947823241529204 0.0 0.31860345862364775 0.615234412130776 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
5835 67.55903911590576 0.0970236569463693 0.03958401557434169 0.0 0.06055940027300786 -0.09787956805862241 0.037320167785614554 -0.31860345862364775 -0.6372071306907071 83.7817436425852 6.075615792567404 -69.38431774928314 91.92805003223062 -0.487231794459818 0.487231794459818 0.0 0.31860345862364775 0.6372071306907071 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
5836 67.57216024398804 0.09894696651857278 0.03946358669553513 0.0 0.06218654668068078 -0.0993931730304889 0.03720662634980814 -0.31860345862364775 -0.6591798492506381 83.81470272042509 6.071408302406346 -69.37730526568137 91.92805003223062 -0.29821320866523204 0.29821320866523204 0.0 0.31860345862364775 0.6591798492506381 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
5837 67.58361792564392 0.0963849397199858 0.03938512614849542 0.0 0.06013164721596754 -0.09726430025261917 0.03713265303665162 -0.31860345862364775 -0.6481934899706726 83.83667543898503 6.070005805685994 -69.37590276896103 91.92805003223062 -0.2777221228420963 0.2777221228420963 0.0 0.31860345862364775 0.6481934899706726 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
5838 67.59500789642334 0.09686993581927875 0.039335325828644595 0.0 0.06055112096871804 -0.09763682181354064 0.037085700844822586 -0.31860345862364775 -0.6591798492506381 83.8476600907177 6.06860330896564 -69.37309777552032 91.92805003223062 0.0 0.5964264173304641 0.0 0.31860345862364775 0.6591798492506381 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
5839 67.6065320968628 0.10557932438663671 0.0393047339869075 0.0 0.06767672808843103 -0.10473358666826524 0.037056858579834207 -0.31860345862364775 -0.7250977914870196 83.86963280927763 6.06860330896564 -69.36748778863891 91.92805003223062 0.0 0.0 0.0 0.31860345862364775 0.7250977914870196 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
5840 67.61817336082458 0.10974337854042503 0.03763770556211913 0.0 0.07186250880352948 -0.10734767791189889 0.03548516910836943 -0.307617206065388 -0.7580566558835046 83.89160552783756 6.06860330896564 -69.36748778863891 91.92805003223062 0.0 0.24897864731982713 0.0 0.307617206065388 0.7580566558835046 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
5841 67.62981390953064 0.11240462862712665 0.035978895263507275 0.0 0.07481738107421532 -0.10873860883478406 0.03392122776056873 -0.2966308467854225 -0.7800293744434356 83.91357824639749 6.06860330896564 -69.36608529191857 91.92805003223062 0.0 0.0 0.0 0.2966308467854225 0.7800293744434356 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
5842 67.64130735397339 0.1152701189971683 0.033224891451453256 0.0 0.07845529401131365 -0.1097800220773264 0.03132472806601273 -0.2746581282254915 -0.8020020930033666 83.93555096495743 6.06860330896564 -69.36608529191857 91.92805003223062 0.0 0.0 0.0 0.2746581282254915 0.8020020930033666 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
5843 67.6526505947113 0.11940201640545223 0.033589719474512454 0.0 0.08165699253854025 -0.1133256837633157 0.03166869122477545 -0.2746581282254915 -0.8349609573998515 83.94653732423738 6.06860330896564 -69.36608529191857 91.92805003223062 0.0 0.0 0.0 0.2746581282254915 0.8349609573998515 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
