i t_now Tx Ty Tz u1 u2 u3 theta_x theta_y theta_z psi_1 psi_2 psi_3 dpsi_1 dpsi_2 dpsi_3 e_x e_y abort kp_x ki_x kd_x kp_y ki_y kd_y cost autotune steer_active
5521 64.58057022094727 0.27885908892091515 0.23015760100763602 0.0 0.11919015905512978 -0.336184826273966 0.21699466721883623 -1.4721679813688529 -1.6918948468030457 -198.69873386194428 28.84515004749164 -12.313921204695708 -19.28853739500912 -2.3394440706465156 4.0940271236314025 -2.0470135618157013 1.4721679813688529 1.6918948468030457 0.0 8.6 0.17 0.02 8.6 0.17 0.02 8.771798861681503 0.0 0.0
5522 64.59193658828735 0.26304092195026024 0.2601378362986456 0.0 0.0921418613564854 -0.3374021654764432 0.24526030411995775 -1.6699218080779974 -1.5930178267267676 -198.67676114338434 28.822710099966 -12.270443806364776 -19.308172349094054 -2.0512906482382167 4.102581296476433 -2.0512906482382167 1.6699218080779974 1.5930178267267676 0.0 8.6 0.17 0.02 8.6 0.17 0.02 8.771798861681503 0.0 0.0
5523 64.6031904220581 0.2424407155232176 0.2882607318660083 0.0 0.0620646031342109 -0.33383942747054635 0.27177482433633543 -1.8457031296706223 -1.4611819422540047 -198.64380548063903 28.804477642601416 -12.231173898194903 -19.32780730317899 -2.072017315387016 4.144034630774032 -2.072017315387016 1.8457031296706223 1.4611819422540047 0.0 8.6 0.17 0.02 8.6 0.17 0.02 8.771798861681503 0.0 0.0
5524 64.61450266838074 0.21864869715689225 0.3108827933545133 0.0 0.031974359429442656 -0.32507746787636593 0.29310310844692333 -1.9885253734233508 -1.3073733392213107 -198.61084298770456 28.783440191796124 -12.18629400314362 -19.351649747424986 -1.7523907376333856 4.088911721144567 -2.0444558605722833 1.9885253734233508 1.3073733392213107 0.0 8.6 0.17 0.02 8.6 0.17 0.02 8.771798861681503 0.0 0.0
5525 64.62598943710327 0.18676240659998222 0.33313795063121837 0.0 -0.004551869539896616 -0.3095336024093351 0.3140854719492317 -2.1313476171760795 -1.098632939788789 -198.59986004351916 28.758195250829782 -12.123181650727755 -19.3867121654338 -1.5805748163252287 4.214866176867276 -2.634291360542048 2.1313476171760795 1.098632939788789 0.0 8.6 0.17 0.02 8.6 0.17 0.02 8.771798861681503 0.0 0.0
5526 64.63721966743469 0.1766003273202488 0.338303795461152 0.0 -0.015284375133451142 -0.30367150202885196 0.3189558771623031 -2.1643066950159757 -1.0327149975524077 -198.58887026914462 28.7427677869059 -12.079704252396825 -19.413359603120497 -1.1941223672648669 4.4779588772432515 -2.6867753263459506 2.1643066950159757 1.0327149975524077 0.0 8.6 0.17 0.02 8.6 0.17 0.02 8.771798861681503 0.0 0.0
5527 64.64847683906555 0.1448777544109537 0.3599160020902031 0.0 -0.05137383936132565 -0.28795822161938656 0.3393320609807122 -2.3071289387687046 -0.8239748115632977 -198.61084298770456 28.730145316422732 -12.036226854065896 -19.442812034247904 -0.8015793791308361 4.275090022031126 -2.9391243901463984 2.3071289387687046 0.8239748115632977 0.0 8.6 0.17 0.02 8.6 0.17 0.02 8.771798861681503 0.0 0.0
5528 64.65976524353027 0.12813237778470854 0.3732351363473071 0.0 -0.07132508222482344 -0.28056437895953185 0.3518894611843553 -2.3950193861216054 -0.7141116456504656 -198.64380548063903 28.721730336100613 -11.994151952455317 -19.47366696209566 -0.7876245153608684 4.200664081924631 -3.1504980614434737 2.3950193861216054 0.7141116456504656 0.0 8.6 0.17 0.02 8.6 0.17 0.02 8.771798861681503 0.0 0.0
5529 64.67126655578613 0.12017225713444363 0.3877419262241366 0.0 -0.08466305984963993 -0.2809035339949214 0.36556659384456136 -2.493896619641295 -0.6591798492506381 -198.69873386194428 28.711912859058145 -11.929637103319097 -19.524156844028354 -0.5857158990823079 4.100011293576156 -3.2214374449526932 2.493896619641295 0.6591798492506381 0.0 8.6 0.17 0.02 8.6 0.17 0.02 8.771798861681503 0.0 0.0
5530 64.68281269073486 0.14061140653099394 0.3742593654961037 0.0 -0.06161882417125128 -0.2912362895152414 0.35285511368649264 -2.406005745401571 -0.7910159471668127 -198.7536690734387 28.707705368897088 -11.891769691869579 -19.55501177187611 0.0 3.876442013135949 -3.359583078051156 2.406005745401571 0.7910159471668127 0.0 8.6 0.17 0.02 8.6 0.17 0.02 8.771798861681503 0.0 0.0
5531 64.69413661956787 0.16427389183582947 0.3493510853895045 0.0 -0.030556609976220304 -0.29881475201551194 0.3293713619917323 -2.241210996532323 -0.9448243367560951 -198.80859745474393 28.707705368897088 -11.849694790259 -19.59287918332563 0.0 3.8103359173633478 -3.517233154489244 2.241210996532323 0.9448243367560951 0.0 8.6 0.17 0.02 8.6 0.17 0.02 8.771798861681503 0.0 0.0
5532 64.70548963546753 0.19129727192725496 0.31777767728123013 0.0 0.006391734792559721 -0.3059954021462505 0.29960366735369076 -2.0434571698231783 -1.1096192990687546 -198.86353266623834 28.70910786561744 -11.81182737880948 -19.63074659477515 0.2935321725308887 3.815918242901553 -3.815918242901553 2.0434571698231783 1.1096192990687546 0.0 8.6 0.17 0.02 8.6 0.17 0.02 8.771798861681503 0.0 0.0
5533 64.71683192253113 0.21947008229825915 0.290997024618041 0.0 0.04201925887077155 -0.31637388475413886 0.2743546258833673 -1.8786622075105188 -1.2854006206613797 -198.90747127316902 28.710510362337793 -11.755727509995378 -19.688248960309604 0.0 3.879246247783749 -3.879246247783749 1.8786622075105188 1.2854006206613797 0.0 8.6 0.17 0.02 8.6 0.17 0.02 8.771798861681503 0.0 0.0
5534 64.72805786132812 0.2521266096323526 0.2616129657089199 0.0 0.08253497999298139 -0.3291860494584493 0.24665106946546794 -1.6918945266379284 -1.4941408066504898 -198.96240648466343 28.710510362337793 -11.717860098545858 -19.72751886847948 0.0 3.701216604135006 -3.701216604135006 1.6918945266379284 1.4941408066504898 0.0 8.6 0.17 0.02 8.6 0.17 0.02 8.771798861681503 0.0 0.0
5535 64.7393069267273 0.2678713072958131 0.24918584575674435 0.0 0.1012486723288056 -0.33618334074253753 0.234934668413732 -1.6149902251215813 -1.5930178267267676 -198.99536214740874 28.710510362337793 -11.67999268709634 -19.765386279928997 -0.2628859831963611 3.6804037647490553 -3.6804037647490553 1.6149902251215813 1.5930178267267676 0.0 8.6 0.17 0.02 8.6 0.17 0.02 8.771798861681503 0.0 0.0
5536 64.75060057640076 0.28003715990340067 0.23871822754795163 0.0 0.11611653193251092 -0.3411822352551641 0.2250657033226532 -1.5490722828852 -1.6699221282431147 -199.02832464034324 28.707705368897088 -11.64352777236717 -19.801851194658166 -0.5187707491594549 3.8907806186959117 -3.6313952441161845 1.5490722828852 1.6699221282431147 0.0 8.6 0.17 0.02 8.6 0.17 0.02 8.771798861681503 0.0 0.0
5537 64.76198935508728 0.2896984080774152 0.22935565550452286 0.0 0.12841846682159203 -0.34465705256923707 0.2162385857476451 -1.4831543406488183 -1.7358400704794963 -199.06128030308855 28.699290388574973 -11.587427903553069 -19.852341076590857 -0.7801761841382828 3.900880920691414 -3.1207047365531313 1.4831543406488183 1.7358400704794963 0.0 8.6 0.17 0.02 8.6 0.17 0.02 8.771798861681503 0.0 0.0
5538 64.77325630187988 0.2860360903345018 0.22984005420763684 0.0 0.12519984916771906 -0.3418951303923906 0.21669528122467155 -1.4831543406488183 -1.713867351919565 -199.0832530216485 28.689472911532505 -11.546755498662842 -19.886000997879318 -0.8813343445868788 4.112893608072101 -3.2315592634852215 1.4831543406488183 1.713867351919565 0.0 8.6 0.17 0.02 8.6 0.17 0.02 8.771798861681503 0.0 0.0
5539 64.78451824188232 0.27414737542395295 0.23513353122236072 0.0 0.1129973850961872 -0.3346834043117473 0.22168601921556008 -1.5161132050453032 -1.6369630504032182 -199.11621551458296 28.679655434490034 -11.506083093772617 -19.916855925727077 -1.173391943403126 4.106871801910941 -2.933479858507815 1.5161132050453032 1.6369630504032182 0.0 8.6 0.17 0.02 8.6 0.17 0.02 8.771798861681503 0.0 0.0
5540 64.7960524559021 0.26148979998324584 0.24925194937827483 0.0 0.09600703188089901 -0.3310040233866912 0.23499699150579226 -1.6040038658416158 -1.5600587488868711 -199.14917117732827 28.66563046728651 -11.465410688882391 -19.947710853574833 -1.1455966676353575 4.29598750363259 -2.8639916690883935 1.6040038658416158 1.5600587488868711 0.0 8.6 0.17 0.02 8.6 0.17 0.02 8.771798861681503 0.0 0.0
5541 64.8075258731842 0.2591150583256145 0.2700206375930012 0.0 0.08427760992153495 -0.33885550845796997 0.2545778985364351 -1.7358399637577904 -1.5490726030503172 -199.1711438958882 28.653007996803336 -11.424738283992166 -19.974358291261535 -1.5649954104734085 4.173321094595756 -2.869158252534582 1.7358399637577904 1.5490726030503172 0.0 8.6 0.17 0.02 8.6 0.17 0.02 8.771798861681503 0.0 0.0
5542 64.81890869140625 0.27514226194811264 0.30257815347551603 0.0 0.08201600670839386 -0.3672894255903155 0.2852734188819217 -1.9445801497469004 -1.6589357689631492 -199.20410638882268 28.629165552557343 -11.358820938135596 -20.015030696151758 -1.6167109168329525 4.041777292082381 -2.6945181947215877 1.9445801497469004 1.6589357689631492 0.0 8.6 0.17 0.02 8.6 0.17 0.02 8.771798861681503 0.0 0.0
5543 64.83019924163818 0.28156489575872357 0.3183937979994992 0.0 0.0798044989274789 -0.3799890504650597 0.30018455153758083 -2.0434571698231783 -1.7028812060830112 -199.20410638882268 28.613738088633465 -11.31814853324537 -20.040275637118103 -1.288348999037834 4.122716796921069 -2.576697998075668 2.0434571698231783 1.7028812060830112 0.0 8.6 0.17 0.02 8.6 0.17 0.02 8.771798861681503 0.0 0.0
5544 64.84146761894226 0.2815795282101274 0.3240142988780402 0.0 0.07716691675076653 -0.3826505273348558 0.30548361058408924 -2.0764160342196636 -1.7028812060830112 -199.20410638882268 28.59971312142994 -11.276073631634793 -20.065520578084453 -1.1925992520004984 4.174097382001745 -2.683348317001122 2.0764160342196636 1.7028812060830112 0.0 8.6 0.17 0.02 8.6 0.17 0.02 8.771798861681503 0.0 0.0
5545 64.85303997993469 0.286889427959891 0.33933286911624966 0.0 0.07428118847917059 -0.3942072855879536 0.31992609710878306 -2.1752930542959414 -1.7358400704794963 -199.16016095170284 28.578675670624648 -11.210156285778222 -20.10759547969503 -1.1783211261101334 4.418704222913 -2.6512225337478004 2.1752930542959414 1.7358400704794963 0.0 8.6 0.17 0.02 8.6 0.17 0.02 8.771798861681503 0.0 0.0
5546 64.8643250465393 0.30706394606531895 0.362765815922596 0.0 0.07970721647414962 -0.42172610770286745 0.3420188912287179 -2.3291016573286356 -1.8676759549522592 -199.14917117732827 28.566053200141475 -11.165276390726937 -20.137047910822435 -1.1832918965219037 4.733167586087615 -2.958229741304759 2.3291016573286356 1.8676759549522592 0.0 8.6 0.17 0.02 8.6 0.17 0.02 8.771798861681503 0.0 0.0
5547 64.87567257881165 0.33538234314404586 0.4026087745940382 0.0 0.08404694002687575 -0.4636301329344098 0.37958319290753406 -2.5927734262741615 -2.0544436358248497 -199.12719845876833 28.553430729658302 -11.118993998955304 -20.16790283867019 -1.1301343435556699 4.5205373742226795 -3.1078694447780917 2.5927734262741615 2.0544436358248497 0.0 8.6 0.17 0.02 8.6 0.17 0.02 8.771798861681503 0.0 0.0
5548 64.8872754573822 0.3544972777448776 0.4479158101028156 0.0 0.07829627741063448 -0.5005953530431235 0.42229907563248903 -2.889404273059584 -2.175293161017647 -199.09424279602302 28.542210755895482 -11.075516600624374 -20.197355269797594 -1.0714260659683623 4.55356078036554 -3.214278197905087 2.889404273059584 2.175293161017647 0.0 8.6 0.17 0.02 8.6 0.17 0.02 8.771798861681503 0.0 0.0
5549 64.8986747264862 0.3667169170879916 0.49082359619108584 0.0 0.06804664681531182 -0.530799571126091 0.4627529243107793 -3.1640624012850753 -2.252197462533994 -199.1052257402084 28.52958828541231 -11.027831712132384 -20.23101519108606 -1.178816323053235 4.71526529221294 -3.2417448883963953 3.1640624012850753 2.252197462533994 0.0 8.6 0.17 0.02 8.6 0.17 0.02 8.771798861681503 0.0 0.0
5550 64.91023087501526 0.4184731744994837 0.5315677599639267 0.0 0.09109847103504305 -0.592265361342557 0.5011668903075139 -3.4277345971174245 -2.5927737464392786 -199.20410638882268 28.512758324768075 -10.95490188267405 -20.280102576298397 -1.2542449654378343 5.016979861751337 -3.511885903225936 3.4277345971174245 2.5927737464392786 0.0 8.6 0.17 0.02 8.6 0.17 0.02 8.771798861681503 0.0 0.0
5551 64.92153239250183 0.44400558156596764 0.5373309663364141 0.0 0.10922879256943986 -0.6158292859534382 0.5066004933839985 -3.460693248070498 -2.7575686020302324 -199.25903477012793 28.500135854284906 -10.9002045105803 -20.316567491027566 -0.8950202427266026 5.370121456359616 -3.878421051815278 3.460693248070498 2.7575686020302324 0.0 8.6 0.17 0.02 8.6 0.17 0.02 8.771798861681503 0.0 0.0
5552 64.93280172348022 0.5220892065787069 0.5560154185902719 0.0 0.1641758701578114 -0.6883922340637554 0.524216363905944 -3.5815432001501186 -3.2739261008064364 -199.34692564436764 28.488915880522082 -10.845507138486548 -20.35723989591779 -1.0410070293951281 5.725538661673204 -4.424279874929295 3.5815432001501186 3.2739261008064364 0.0 8.6 0.17 0.02 8.6 0.17 0.02 8.771798861681503 0.0 0.0
5553 64.94413924217224 0.5578188378673634 0.5731483111479011 0.0 0.1852724689369143 -0.7256418788546452 0.5403694099177307 -3.702392725342916 -3.5046389519946244 -199.3249529258077 28.477695906759266 -10.78519977951139 -20.402119790969074 -1.0464441114363636 6.278664668618182 -4.9706095293227275 3.702392725342916 3.5046389519946244 0.0 8.6 0.17 0.02 8.6 0.17 0.02 8.771798861681503 0.0 0.0
5554 64.95572900772095 0.6002266632293123 0.6170552773602354 0.0 0.1992003709828122 -0.78096566563397 0.5817652946511577 -3.9990235721283387 -3.7792971869418217 -199.19311661444814 28.462268442835384 -10.687025009086707 -20.48206210402917 -1.128997158665797 6.491733662328333 -5.362736503662536 3.9990235721283387 3.7792971869418217 0.0 8.6 0.17 0.02 8.6 0.17 0.02 8.771798861681503 0.0 0.0
5555 64.96697974205017 0.5792145501334844 0.6744149078422192 0.0 0.15500446336189175 -0.79084893625327 0.6358444728913782 -4.383544866266662 -3.63647488982824 -199.01733486596868 28.452450965792917 -10.622510159950489 -20.535356979402568 -1.0699955905798866 7.222470236414234 -5.884975748189376 4.383544866266662 3.63647488982824 0.0 8.6 0.17 0.02 8.6 0.17 0.02 8.771798861681503 0.0 0.0
5556 64.97825717926025 0.5317063221846456 0.7303940655833793 0.0 0.08982532964647277 -0.7784474585963652 0.6886221289498924 -4.746093868731878 -3.3178713778437396 -198.86353266623834 28.441230992030096 -10.545372840331096 -20.598469331818432 -1.4149482650853373 7.640720631460821 -6.225772366375484 4.746093868731878 3.3178713778437396 0.0 8.6 0.17 0.02 8.6 0.17 0.02 8.771798861681503 0.0 0.0
5557 64.9895486831665 0.46708256537960685 0.7778552994935801 0.0 0.014686812940864465 -0.7480558223459355 0.7333690094050711 -5.053711074797266 -2.9113772050629265 -198.74267929906412 28.428608521546924 -10.465430527270998 -20.662984180954652 -1.4744498742142413 8.25691929559975 -6.487579446542661 5.053711074797266 2.9113772050629265 0.0 8.6 0.17 0.02 8.6 0.17 0.02 8.771798861681503 0.0 0.0
5558 65.00101613998413 0.41011954388900534 0.8068129797446771 0.0 -0.04547408072751258 -0.7151964914415352 0.7606705721690477 -5.240478755669856 -2.5598146685993823 -198.61084298770456 28.407571070741632 -10.337803325718912 -20.763963944820038 -1.1941223672648669 8.955917754486503 -6.866203611772985 5.240478755669856 2.5598146685993823 0.0 8.6 0.17 0.02 8.6 0.17 0.02 8.771798861681503 0.0 0.0
5559 65.01230311393738 0.3694150861859939 0.8554344793429397 0.0 -0.10162952598879893 -0.7048818356167694 0.8065113616055682 -5.55908232101521 -2.3071292589338217 -198.4680237321596 28.396351096978815 -10.2494460323367 -20.832686284117315 -1.0576898343533834 9.254786050592104 -7.139406381885338 5.55908232101521 2.3071292589338217 0.0 8.6 0.17 0.02 8.6 0.17 0.02 8.771798861681503 0.0 0.0
5560 65.02358198165894 0.39233054633940856 0.8575628068007266 0.0 -0.08392243430847474 -0.7245955336677424 0.8085179679762171 -5.570068680295175 -2.4719241145247755 -198.5229521134648 28.386533619936344 -10.155478752073076 -20.904213616855298 -0.7852725197942813 9.423270237531375 -7.0674526781485305 5.570068680295175 2.4719241145247755 0.0 8.6 0.17 0.02 8.6 0.17 0.02 8.771798861681503 0.0 0.0
5561 65.03485751152039 0.46934824864238406 0.8385294878129999 0.0 -0.012065351090713635 -0.7785078316525592 0.7905731827432728 -5.449218728215555 -2.9882815065792734 -198.7207065805042 28.380923633054934 -10.0601089750891 -20.978545943033982 -0.5232220557181818 9.417997002927272 -7.586719807913636 5.449218728215555 2.9882815065792734 0.0 8.6 0.17 0.02 8.6 0.17 0.02 8.771798861681503 0.0 0.0
5562 65.04638147354126 0.5558339738127059 0.841382692536899 0.0 0.05720493420432077 -0.8504681441587703 0.7932632099544495 -5.482177806055451 -3.537597976473668 -198.86353266623834 28.37811863961423 -9.91845680633349 -21.10056315770466 0.2773925475380906 9.708739163833172 -8.59916897368081 5.482177806055451 3.537597976473668 0.0 8.6 0.17 0.02 8.6 0.17 0.02 8.771798861681503 0.0 0.0
5563 65.05768990516663 0.667747152623723 0.836527182708425 0.0 0.1508705713481573 -0.939555962734831 0.7886853913866736 -5.46020508749552 -4.240722969359477 -199.01733486596868 28.380923633054934 -9.817477042468104 -21.19312794124793 0.0 9.829908986185927 -8.962564075640111 5.46020508749552 4.240722969359477 0.0 8.6 0.17 0.02 8.6 0.17 0.02 8.771798861681503 0.0 0.0
5564 65.06893706321716 0.7513383160110905 0.8388481822170768 0.0 0.21802834078858158 -0.96 0.7908736507089382 -5.482177806055451 -4.768066747374367 -199.09424279602302 28.380923633054934 -9.716497278602718 -21.287095221511553 0.0 9.895183335129266 -9.313113727180486 5.482177806055451 4.768066747374367 0.0 8.6 0.17 0.02 8.6 0.17 0.02 8.771798861681503 0.0 0.0
5565 65.08028197288513 0.840221779158302 0.8449705170370135 0.0 0.2877152882373808 -0.96 0.7966458433327671 -5.526123243175313 -5.339355775746134 -199.12719845876833 28.37811863961423 -9.612712521296627 -21.38246499849553 -0.5473157933083264 10.399000072858202 -9.578026382895711 5.526123243175313 5.339355775746134 0.0 8.6 0.17 0.02 8.6 0.17 0.02 8.771798861681503 0.0 0.0
5566 65.0915994644165 0.9182430944198212 0.8547187361381339 0.0 0.3468240708339658 -0.96 0.8058365524406265 -5.5920409719682835 -5.844726915242372 -199.0722700774631 28.371106156012466 -9.496305293507362 -21.489054749242328 -0.5964264173304641 10.735675511948353 -9.841035885952657 5.5920409719682835 5.844726915242372 0.0 8.6 0.17 0.02 8.6 0.17 0.02 8.771798861681503 0.0 0.0
5567 65.10302758216858 0.9476916448794281 0.9059342462565915 0.0 0.3467254885930527 -0.96 0.854122998449546 -5.932617255873567 -6.031494596114963 -198.7097236363188 28.358483685529293 -9.346238144429634 -21.630706917997937 -1.3511529097809116 10.53899269629111 -10.268762114334928 5.932617255873567 6.031494596114963 0.0 8.6 0.17 0.02 8.6 0.17 0.02 8.771798861681503 0.0 0.0
5568 65.11439180374146 0.8874163198901732 0.96 0.0 0.2720240510904012 -0.96 0.9050966799187807 -6.405029424251615 -5.625000369973297 -198.34717036498537 28.344458718325768 -9.238245896962486 -21.734491675304028 -1.8502595255311165 11.101557153186699 -10.308588785101934 6.405029424251615 5.625000369973297 0.0 8.6 0.17 0.02 8.6 0.17 0.02 8.771798861681503 0.0 0.0
