i t_now Tx Ty Tz u1 u2 u3 theta_x theta_y theta_z theta_d_x theta_d_y phi_x phi_y dphi_x dphi_y psi_1 psi_2 psi_3 dpsi_1 dpsi_2 dpsi_3 e_x e_y abort kp_x ki_x kd_x kp_y ki_y kd_y p_x i_x d_x p_y i_y d_y
1303 15.327522277832031 -0.0768233529731871 0.1613357553009232 0.0 -0.13878040945210196 -0.013328399376079731 0.15210880882818167 0.09887691335457224 0.703124859483677 80.96923908200861 0.0 0.0 -2.4725804222801746 -6.315765291250981 0.7738806551403175 -0.5585002557073828 12.524295712748595 -8.179360873096282 -0.5455712242171561 0.8959732029509708 0.5973154686339806 -1.7919464059019417 -0.09887691335457224 -0.703124859483677 0.0 8.5 20 0.02 8.5 20 0.02 -0.014668685384094715 0.17825107337785778 -0.0022466326928398538 -0.10431067273020744 0.027442272927817868 4.5046829202477144e-05
1304 15.338976860046387 -0.0867816594461093 0.15276235039134473 0.0 -0.14286979080612605 -0.0011559343561609917 0.14402572516228704 0.153808603032694 0.7470702966035391 80.92529364488875 0.0 0.0 -2.4653121351670966 -6.322059812532906 0.6808062114160603 -0.7861272988540636 12.534113189791062 -8.175153382935225 -0.5638036815817397 1.313691195534457 0.26273823910689137 -1.8391676737482396 -0.153808603032694 -0.7470702966035391 0.0 8.5 20 0.02 8.5 20 0.02 -0.02281796559691429 0.17763587971544564 -0.0020555637271866193 -0.11083010956645012 0.024454189668592363 -0.0004057395482515505
1305 15.350414037704468 -0.09844815242603618 0.1439056934468882 0.0 -0.14822037431294155 0.012544785396078709 0.13567558891686285 0.20874018598911 0.8020016661165434 80.87036526358351 0.0 0.0 -2.4584981159985864 -6.329665692415231 0.6642731589662763 -0.7122482475542993 12.546735660274237 -8.17234838949452 -0.5820361389463233 1.171921220265374 0.2929803050663435 -1.757881830398061 -0.20874018598911 -0.8020016661165434 0.0 8.5 20 0.02 8.5 20 0.02 -0.0309672299772501 0.1768013738340704 -0.001928450409932117 -0.11897934228181839 0.02124793063382313 -0.0007167407780409144
1306 15.36189866065979 -0.10856792169617414 0.13813171183782308 0.0 -0.15376125028830911 0.0235294234384014 0.13023182684990772 0.24169915710730075 0.8459471032364055 80.8154300520891 0.0 0.0 -2.4525926327192105 -6.336747028857397 0.6561856401096914 -0.7035766324891519 12.557955634037057 -8.170945892774167 -0.5988660995905544 1.1576530915002776 0.2894132728750694 -1.7364796372504163 -0.24169915710730075 -0.8459471032364055 0.0 8.5 20 0.02 8.5 20 0.02 -0.03585679177194834 0.17583194581501954 -0.0018434422052481282 -0.12549877911806107 0.017854932353120745 -0.0009240749312338237
1307 15.373469114303589 -0.11546497691748837 0.13890352226111302 0.0 -0.15975650721771442 0.028797010522341668 0.13095949669537277 0.23071290454904103 0.8679198217963365 80.77148461496924 0.0 0.0 -2.4439615417724303 -6.346975625940524 0.482955501347402 -0.6134358751609731 12.574785594681288 -8.168140899333462 -0.6227085438365483 0.8946396259956961 0.0 -1.4910660433261602 -0.23071290454904103 -0.8679198217963365 0.0 8.5 20 0.02 8.5 20 0.02 -0.03422694839537144 0.1749018014146378 -0.001771330758153334 -0.1287584975361824 0.014355818318723124 -0.0010622977000290966
1308 15.384913444519043 -0.11400787448634503 0.1432583493228403 0.0 -0.16061967322878576 0.025554406205090294 0.13506526702369548 0.19775393343085026 0.83496074395644 80.72753917784937 0.0 0.0 -2.439418862326757 -6.3537946906626095 0.5113710445411253 -0.6888938238503973 12.586005568444108 -8.168140899333462 -0.6367335110400741 1.0525303717467815 0.0 -1.5787955576201722 -0.19775393343085026 -0.83496074395644 0.0 8.5 20 0.02 8.5 20 0.02 -0.0293373866006732 0.1741103772541555 -0.001514641330642013 -0.1238689199090004 0.011014250874996634 -0.0011532054523412636
1309 15.396484851837158 -0.11721336149776267 0.14809862882079378 0.0 -0.16551867205104392 0.02588994575289361 0.13962872629815032 0.16479496231265953 0.83496074395644 80.70556645928944 0.0 0.0 -2.434876182881083 -6.361138298824855 0.4279893956730415 -0.6424594612855531 12.598628038927282 -8.168140899333462 -0.6507584782436 1.0570919316770953 0.0 -1.321364914596369 -0.16479496231265953 -0.83496074395644 0.0 8.5 20 0.02 8.5 20 0.02 -0.02444782480597496 0.17344553568341664 -0.0008990820566478961 -0.1238689199090004 0.007645721857318932 -0.0009901634460812065
1310 15.408226013183594 -0.12208596680683274 0.15810441245254583 0.0 -0.17421390926417474 0.025151639689894784 0.14906226957427995 0.09887691335457224 0.8459471032364055 80.69458351510406 0.0 0.0 -2.4294249675462747 -6.371629167628062 0.376751353570281 -0.7613112339047516 12.616860496291865 -8.169543396053815 -0.6689909356081837 1.4539671577364568 0.0 -1.1631737261891655 -0.09887691335457224 -0.8459471032364055 0.0 8.5 20 0.02 8.5 20 0.02 -0.014668685384094715 0.17304067326782385 -0.0002675754311833129 -0.12549877911806107 0.0041818982400521065 -0.0007690859288237855
1311 15.41963815689087 -0.1252033127114408 0.16817577456598903 0.0 -0.18150689716765694 0.02294925633177568 0.15855764083588125 0.032958971118190745 0.8459471032364055 80.716556233664 0.0 0.0 -2.425790823989736 -6.378448232350148 0.4150840136763216 -0.7189466010970037 12.62948296677504 -8.169543396053815 -0.6802109093710043 1.2815211260531674 0.0 -1.2815211260531674 -0.032958971118190745 -0.8459471032364055 0.0 8.5 20 0.02 8.5 20 0.02 -0.004889561794698238 0.17290923013127096 0.00015610622941630408 -0.12549877911806107 0.0008081903591694584 -0.0005127239525491904
1312 15.431120157241821 -0.12674779585733442 0.18036264860449783 0.0 -0.18851290989164343 0.018465374023634403 0.17004753586800905 -0.043945330398156256 0.83496074395644 80.7495118964093 0.0 0.0 -2.4217024124886297 -6.386578655672634 0.29008170151172813 -0.6140887443341967 12.644910430698918 -8.169543396053815 -0.6928333798541776 1.1941223672648669 0.0 -0.8955917754486502 0.043945330398156256 -0.83496074395644 0.0 8.5 20 0.02 8.5 20 0.02 0.006519421003758907 0.1730852960511145 0.0007579315496244196 -0.1238689199090004 -0.002537059979967893 -0.00034181596836612696
1313 15.442525863647461 -0.12661295244487217 0.19434538520583247 0.0 -0.19499433595330676 0.011763749591498973 0.1832305863618078 -0.1318359911944688 0.8129880253965089 80.77148461496924 0.0 0.0 -2.4180682689320907 -6.393397720394718 0.2812224171898677 -0.7035766324891519 12.65753290118209 -8.169543396053815 -0.7040533536169983 1.447066364375347 0.0 -0.8682398186252082 0.1318359911944688 -0.8129880253965089 0.0 8.5 20 0.02 8.5 20 0.02 0.019558263011276722 0.17361050945654793 0.0011766127380078211 -0.12060920149087906 -0.00577587364174903 -0.00022787731224408467
1314 15.453972816467285 -0.12130696115206976 0.20865005193904448 0.0 -0.19740529677074653 0.0006881412760483086 0.19671715549469826 -0.2197265452690755 0.7580566558835046 80.8154300520891 0.0 0.0 -2.4130713215418496 -6.404150860918005 0.3866932918215504 -0.6697724283809839 12.67857035198738 -8.169543396053815 -0.7194808175408768 1.1938682446074367 0.0 -1.1938682446074367 0.2197265452690755 -0.7580566558835046 0.0 8.5 20 0.02 8.5 20 0.02 0.03259708918631077 0.17448893683483374 0.0015640259178999816 -0.11245996877551079 -0.00880644839549305 -4.0543981065931064e-05
1315 15.465488195419312 -0.1056992906344368 0.22664343828166053 0.0 -0.1931438508231016 -0.020537632004094288 0.21368148282719585 -0.32958981790361325 0.637206703803884 80.89233798214345 0.0 0.0 -2.408982910040743 -6.41123219736017 0.33995730182777645 -0.7850977588929824 12.691192822470553 -8.169543396053815 -0.73210328802405 1.5743648872058966 0.0 -1.0495765914705977 0.32958981790361325 -0.637206703803884 0.0 8.5 20 0.02 8.5 20 0.02 0.04889563377946615 0.17581220099318867 0.0019356035090057166 -0.09453151747584343 -0.01136475798761083 0.0001969848290174566
1316 15.476899147033691 -0.09435581715297205 0.23991907311053742 0.0 -0.19014013778434471 -0.03605773359225803 0.22619787137660277 -0.4064941194199603 0.549316256450983 80.94726636344868 0.0 0.0 -2.404894498539637 -6.419362620682655 0.42815074888535937 -0.8404560304171873 12.70662028639443 -8.169543396053815 -0.7447257585072232 1.5862356874864312 0.0 -1.3218630729053593 0.4064941194199603 -0.549316256450983 0.0 8.5 20 0.02 8.5 20 0.02 0.0603046165779233 0.1774311346295379 0.002183321903076207 -0.08149270713329315 -0.013552505662364212 0.0006893956426853129
1317 15.488299131393433 -0.08605873286953128 0.2517443107697513 0.0 -0.18894006732722793 -0.04840674503333836 0.23734681236056632 -0.47241216837804756 0.48339810077118994 81.0022015749431 0.0 0.0 -2.400806087038531 -6.427493044005141 0.5101268327539207 -0.8835655926339819 12.72204775031831 -8.169543396053815 -0.7573482289903966 1.5749542058984687 0.0 -1.5749542058984687 0.47241216837804756 -0.48339810077118994 0.0 8.5 20 0.02 8.5 20 0.02 0.07008375599980354 0.17931208727082454 0.0023484674991232 -0.07171355187892914 -0.015477199807225617 0.0011320188166234794
1318 15.500136852264404 -0.07770738950690746 0.2654216310486944 0.0 -0.18856877463729274 -0.06167313894687479 0.25024191358416753 -0.5493164698943945 0.41748037197822 81.07910267480827 0.0 0.0 -2.392629264036318 -6.440606630009151 0.5323452475398824 -0.9220490159069075 12.745890194564303 -8.168140899333462 -0.7811906732363906 1.6435508441631872 0.0 -1.6435508441631872 0.5493164698943945 -0.41748037197822 0.0 8.5 20 0.02 8.5 20 0.02 0.08149273879826069 0.18157897052967248 0.002349921720761199 -0.0619344599545002 -0.017200030484989526 0.001427100932582257
1319 15.511534214019775 -0.07247743811424989 0.2692543933658102 0.0 -0.18610531869017555 -0.0677501578608038 0.25385547655097934 -0.56030282917436 0.373534934858358 81.12304811192813 0.0 0.0 -2.3862695128123748 -6.450048411932038 0.7539716922279939 -0.9794379588056774 12.762720155208536 -8.16673840261311 -0.7994231306009741 1.7458465398579912 0.2909744233096652 -2.0368209631676564 0.56030282917436 -0.373534934858358 0.0 8.5 20 0.02 8.5 20 0.02 0.08312259800732136 0.18380828250949027 0.002323512848998572 -0.05541502311825752 -0.018686237339213818 0.0016238223432214422
1320 15.522946119308472 -0.06716534972268694 0.2747348861446213 0.0 -0.1843515457529727 -0.07467098894219498 0.25902253469516767 -0.5822753342908795 0.32958949773849594 81.15601060486262 0.0 0.0 -2.379001225699297 -6.460014737295086 0.7516325866678242 -0.8679105524887261 12.780952612573119 -8.163933409172405 -0.8190580846859103 1.4503585525879898 0.290071710517598 -2.0305019736231857 0.5822753342908795 -0.32958949773849594 0.0 8.5 20 0.02 8.5 20 0.02 0.08638228476047516 0.18613117218530012 0.002221429198846059 -0.04889558628201485 -0.02000107929879036 0.001731315858118265
1321 15.53442931175232 -0.06359140272304754 0.28168055387725044 0.0 -0.18470764941642398 -0.0808633236168912 0.2655709730333152 -0.615234412130776 0.2966308467854225 81.17798332342254 0.0 0.0 -2.367190259140546 -6.474701953619575 0.8715437009393084 -0.9504624262125726 12.806197553539464 -8.159725919011347 -0.8513155092540199 1.7938563892806476 0.5979521297602158 -2.0928324541607553 0.615234412130776 -0.2966308467854225 0.0 8.5 20 0.02 8.5 20 0.02 0.09127186238765717 0.1885932268883453 0.0018154646012479674 -0.044006071984767914 -0.02118814126573554 0.0016028105274559074
1322 15.545769691467285 -0.05313785379743529 0.2870829727714665 0.0 -0.1787190871500412 -0.09194533526315465 0.2706644224131959 -0.6372071306907071 0.21972633182566395 81.17798332342254 0.0 0.0 -2.358559168193765 -6.484406007262542 0.9932972548849117 -1.0513808020707205 12.823027514183696 -8.155518428850288 -0.8737554567796613 1.7888988780007478 0.5111139651430708 -2.555569825715354 0.6372071306907071 -0.21972633182566395 0.0 8.5 20 0.02 8.5 20 0.02 0.0945315808057785 0.19111563635044765 0.0014357556152403317 -0.03259705752134323 -0.022057936583106397 0.0015171403070143356
1323 15.55711317062378 -0.04569815402377866 0.28433095601435665 0.0 -0.17134728458112758 -0.09672251155087981 0.2680697961320074 -0.6042480528508105 0.16479453542583639 81.15601060486262 0.0 0.0 -2.348111005468716 -6.494634604345669 0.9263899499890673 -0.9238343866376627 12.84125997154828 -8.148505945248525 -0.8990003977460078 1.5600630927170038 0.5200210309056679 -2.3400946390755055 0.6042480528508105 -0.16479453542583639 0.0 8.5 20 0.02 8.5 20 0.02 0.0896420031785965 0.19350807888608462 0.001180873949675537 -0.024447761476039886 -0.022710419374458723 0.0014600268267199543
1324 15.568456172943115 -0.03288741172818769 0.28153638286873217 0.0 -0.15956998288310273 -0.10586506441984746 0.2654350473029502 -0.5712891884543255 0.07690408807293544 81.13403788630268 0.0 0.0 -2.3376628427436668 -6.504338657988635 1.0804030880672817 -1.0076300991006084 12.85808993219251 -8.141493461646762 -0.9242453387123543 1.7960989832543184 0.7697567071089936 -2.565855690363312 0.5712891884543255 -0.07690408807293544 0.0 8.5 20 0.02 8.5 20 0.02 0.08475245721638203 0.19577297281305112 0.0010109528392990073 -0.011408951133489609 -0.02301530804652785 0.001536847451829768
1325 15.579930305480957 -0.017854046108172112 0.2781292447080215 0.0 -0.14568915092260493 -0.11653361571650794 0.26222276663911287 -0.538330110614429 -0.02197271855993102 81.1010753933682 0.0 0.0 -2.3213091967392416 -6.519025874313127 1.130019762605389 -1.0539047305173987 12.883334873158857 -8.130273487883942 -0.9635152468822268 1.8785834371351136 0.8051071873436202 -2.683690624478734 0.538330110614429 0.02197271855993102 0.0 8.5 20 0.02 8.5 20 0.02 0.07986287958920002 0.19792695706513347 0.0003394080536880026 0.003259718418121338 -0.022927390077942533 0.0018136255516490829
1326 15.591354131698608 0.00763451370869579 0.2815021731870585 0.0 -0.12646784271268335 -0.13893495139307527 0.2654027941057586 -0.5493164698943945 -0.18676768087259055 81.05712995624833 0.0 0.0 -2.3085896942913555 -6.530041286556496 1.106621058629394 -1.1713312711660806 12.902969827243792 -8.120456010841474 -0.9929676780096311 1.9929916854381047 0.5694261958394585 -2.8471309791972925 0.5493164698943945 0.18676768087259055 0.0 8.5 20 0.02 8.5 20 0.02 0.08149273879826069 0.2001177228588505 -0.00010828847005266731 0.027707543224096298 -0.02218252938460452 0.0021094998692040134
1327 15.602762460708618 0.016944514404136517 0.28506703014320484 0.0 -0.12054674866152196 -0.1482170248144381 0.2687637734759601 -0.56030282917436 -0.24169947727241808 81.02417429350302 0.0 0.0 -2.2976872636217385 -6.540532155359703 1.1330732352542912 -1.0903002289760422 12.921202284608377 -8.113443527239712 -1.0196151156963302 2.040631270519248 0.8745562587939635 -2.6236687763818907 0.56030282917436 0.24169947727241808 0.0 8.5 20 0.02 8.5 20 0.02 0.08312259800732136 0.20235118495509657 -0.000406752819213114 0.03585683926939964 -0.021219074279503758 0.0023067494142406334
1328 15.614229917526245 0.024739737850294152 0.28923243299646617 0.0 -0.11614556510610986 -0.15654538784173672 0.2726909529478466 -0.5712891884543255 -0.2856449143922801 80.99121180056855 0.0 0.0 -2.2863305650075545 -6.550760752442829 1.1200360252328736 -0.969979651005417 12.93943474197296 -8.105028546917596 -1.0462625533830294 1.7289871218647046 0.8644935609323523 -2.593480682797057 0.5712891884543255 0.2856449143922801 0.0 8.5 20 0.02 8.5 20 0.02 0.08475245721638203 0.20463975621639624 -0.00015978043631208395 0.04237627610564232 -0.020074787366279878 0.0024382491109317134
1329 15.625885248184204 0.02564698190367267 0.27999628316641006 0.0 -0.11105084065386753 -0.15293218672479553 0.2639830273786631 -0.49438488693797855 -0.2856449143922801 80.95825613782323 0.0 0.0 -2.2699769190031294 -6.564923425327159 1.018347718066205 -0.8819149937312469 12.964679682939305 -8.092406076434422 -1.084129964832549 1.5720120160873374 0.7860060080436687 -2.358018024131006 0.49438488693797855 0.2856449143922801 0.0 8.5 20 0.02 8.5 20 0.02 0.07334347441792488 0.20664794092952993 4.867818955269394e-06 0.04237627610564232 -0.018914501593751964 0.0021852073917823147
1330 15.637295484542847 0.024827599612549576 0.2703589049015121 0.0 -0.10717675981039615 -0.14772006020297465 0.2548968200133708 -0.41748047869992577 -0.27465855511231463 80.95825613782323 0.0 0.0 -2.2586202203889454 -6.5735783920898045 1.0252426809870971 -0.8878862067788914 12.980107146863185 -8.082588599391954 -1.1093749057988955 1.5826556934578744 0.7913278467289372 -2.3739835401868117 0.41748047869992577 0.27465855511231463 0.0 8.5 20 0.02 8.5 20 0.02 0.06193447578698397 0.20830979579206127 0.00011463332246683829 0.04074641689658165 -0.017821174651206917 0.0019023573671748445
1331 15.648632526397705 0.018589135472946775 0.2561467422521176 0.0 -0.10557076672748003 -0.13592669783960673 0.2414974645670868 -0.31860356534535356 -0.2307131179924526 80.95825613782323 0.0 0.0 -2.2472635217747614 -6.582233358852451 1.20495476012564 -0.7950639487084107 12.995534610787063 -8.072771122349486 -1.1346198467652422 1.3286251613798659 1.0629001291038926 -2.6572503227597317 0.31860356534535356 0.2307131179924526 0.0 8.5 20 0.02 8.5 20 0.02 0.04726579040288925 0.20957349297017897 -0.0006925411209506441 0.034226980060338974 -0.01690608283217543 0.00126823824478323
1332 15.660041809082031 0.015625051304984497 0.25185550489252784 0.0 -0.10596802262510525 -0.13148362455978554 0.2374516471848908 -0.28564459422716276 -0.20874039943252157 80.95825613782323 0.0 0.0 -2.2340897513823075 -6.590363782174937 1.257020706550822 -0.8373937422739047 13.00955957799059 -8.060148651866314 -1.1626697811722941 1.4926529590810838 1.1941223672648669 -2.6867753263459506 0.28564459422716276 0.20874039943252157 0.0 8.5 20 0.02 8.5 20 0.02 0.04237622860819101 0.21070993370089913 -0.0012306574165622992 0.030967261642217636 -0.016075606439986956 0.0007333961027538162
1333 15.671683549880981 0.0026081713727533293 0.2342217969319156 0.0 -0.10828365093317734 -0.11254277694983067 0.22082642788300802 -0.16479496231265953 -0.12084995207962061 80.98022885638316 0.0 0.0 -2.2150104977104776 -6.602428281298627 1.407273682055038 -0.7041578606035584 13.03059702879588 -8.041916194501729 -1.203342186062519 1.1586094344094062 1.4482617930117578 -2.8965235860235157 0.16479496231265953 0.12084995207962061 0.0 8.5 20 0.02 8.5 20 0.02 0.02444782480597496 0.21137908173779058 -0.0016051096118499348 0.01792845129966736 -0.015584896608462628 0.00026461668154859937
